10000 29970
220 4878 0.01871
220 7585 0.0090527
220 8518 0.0309861
220 8688 0.00547807
220 9249 0.0304213
221 386 0.00756598
221 4118 0.0121473
221 4259 0.0116873
221 6361 0.0168551
221 6757 0.0170418
221 8294 0.00352827
222 2487 0.00298576
222 4042 0.00748726
222 7784 0.00792599
222 8664 0.0122808
222 9570 0.00991779
223 1723 0.0157677
223 3519 0.0106553
223 3854 0.00981521
223 5631 0.00799517
223 5848 0.0129315
223 5885 0.00172405
223 9796 0.0129523
224 1874 0.00842715
224 2711 0.0059076
224 3634 0.00390151
224 3748 0.015876
224 9157 0.0125251
225 1888 0.0136647
225 3172 0.000288667
225 6428 0.00471287
225 9951 0.00394346
226 1250 0.00837437
226 2939 0.0149285
226 5650 0.00833165
226 7926 0.0148495
226 9005 0.0221869
226 9727 0.0232012
226 9797 0.0293568
226 9802 0.0308851
227 1424 0.0102104
227 2841 0.0166623
227 4717 0.00669593
227 6156 0.0164144
227 6703 0.0155836
227 7724 0.0107868
227 9661 0.00793269
227 9719 0.0131916
228 2190 0.010035
228 2413 0.00476222
228 4418 0.01402
228 4836 0.0110492
228 7727 0.0133771
228 8337 0.00949916
229 304 0.0145728
229 1924 0.0161086
229 3369 0.0137551
229 5030 0.0162314
229 6467 0.00695244
229 7501 0.0166328
230 1792 0.0117434
230 2114 0.0117003
230 2811 0.0227582
230 3763 0.012356
230 7298 0.0197126
230 9049 0.00834705
231 2362 0.00714327
231 4736 0.0220519
231 7035 0.021928
231 7502 0.0242145
231 7804 0.0218454
231 7959 0.0204086
231 8516 0.0181199
231 9138 0.0167082
231 9632 0.0202292
232 887 0.0108137
232 4832 0.0123112
232 5983 0.00584928
232 6333 0.0149589
232 8745 0.0180578
233 5264 0.0130019
233 5997 0.0194818
233 6306 0.00260686
233 7836 0.00348436
233 9313 0.0178335
234 1010 0.00649211
234 5099 0.00610228
234 5522 0.00504992
234 7180 0.00458114
234 9954 0.0166039
235 2232 0.0189402
235 2644 0.0156055
235 3052 0.00864636
235 3086 0.0178046
235 4121 0.0148418
235 6633 0.0131166
235 8691 0.0109214
236 384 0.0164865
236 652 0.0108983
236 1764 0.00827374
236 2562 0.0107046
236 2575 0.0142798
236 5809 0.00938247
236 6710 0.00671481
237 568 0.0081836
237 839 0.0110741
237 1670 0.0100451
237 1733 0.0127633
237 2152 0.00910417
237 8491 0.010798
238 1981 0.0166234
238 5273 0.0217523
238 5831 0.00936044
238 7186 0.0151437
238 7358 0.0234906
238 8361 0.00409374
238 9651 0.0186013
239 1097 0.00197178
239 2112 0.00918483
239 3528 0.012782
239 4624 0.00969931
239 6269 0.0148114
239 6792 0.0121673
240 499 0.00742821
240 565 0.018045
240 2497 0.00334745
240 5690 0.00957752
240 6401 0.0174556
240 7950 0.0227492
241 2217 0.0116177
241 2901 0.0194283
241 3682 0.00196655
241 4509 0.0128407
241 6862 0.00525899
241 9031 0.0169946
242 1169 0.0166912
242 1547 0.00848598
242 1673 0.00564403
242 4729 0.0162047
242 5275 0.0120427
242 6435 0.0204379
242 8145 0.0157728
243 583 0.00722648
243 4639 0.0107253
243 5558 0.0110433
243 7826 0.0117777
243 8539 0.0172785
243 9167 0.00392048
244 1593 0.00727682
244 3239 0.0114002
244 4333 0.0128047
244 4585 0.0120543
244 5335 0.00633777
244 8836 0.01234
245 407 0.0130581
245 2975 0.0152492
245 4147 0.00827157
245 7820 0.0123369
245 8301 0.00971174
245 8663 0.00973812
245 9879 0.0150763
246 848 0.00987461
246 3255 0.00798936
246 4773 0.00942756
246 4783 0.00197254
246 5572 0.00564877
247 1931 0.0141178
247 3393 0.0111862
247 3955 0.0166791
247 4831 0.013593
247 4910 0.0159162
247 5262 0.0110637
247 6420 0.0122787
247 9325 0.0112931
247 9646 0.00750738
248 2007 0.00729433
248 5523 0.00494626
248 6281 0.0250366
248 7303 0.0139825
248 7623 0.0144669
249 445 0.00829998
249 2803 0.0192304
249 3031 0.0290506
249 4444 0.0291486
249 5407 0.0211093
249 6478 0.00988545
249 6736 0.00772847
249 6863 0.0123708
249 7717 0.0165066
249 7812 0.0261177
250 278 0.00448314
250 1887 0.0152917
250 2943 0.00773995
250 3200 0.00956523
250 3638 0.0160643
250 4867 0.00742289
250 8854 0.0137806
251 2228 0.0189634
251 4840 0.0226284
251 6289 0.0233041
251 6417 0.01928
251 7434 0.0127452
251 8524 0.0208855
251 9356 0.01767
251 9865 0.0219478
252 705 0.017918
252 2402 0.0174739
252 2511 0.0130885
252 2618 0.00981932
252 4112 0.00789535
252 7855 0.0129847
252 8457 0.0145273
253 613 0.00689508
253 1432 0.0126673
253 1471 0.00317894
253 5980 0.00754637
253 7239 0.0168872
253 9365 0.0123325
254 1045 0.00981561
254 1633 0.0117638
254 3259 0.0165811
254 8628 0.00373791
254 9252 0.0141797
254 9990 0.0100153
255 1242 0.00230706
255 6097 0.00654055
255 8263 0.00185601
256 2201 0.0113441
256 3167 0.0128333
256 4099 0.0157918
256 4911 0.011734
256 6899 0.0145937
256 7014 0.0157191
256 9200 0.00517931
257 602 0.0121967
257 2895 0.00729388
257 3430 0.0128725
257 8611 0.0140094
257 8674 0.0152258
258 702 0.0211685
258 2425 0.0121634
258 8535 0.000627717
258 9128 0.00467762
258 9164 0.0143063
258 9769 0.00617867
259 318 0.0142223
259 1028 0.0191172
259 1033 0.0126507
259 4537 0.00524232
259 4915 0.00803062
259 6390 0.00958856
259 8186 0.00921267
259 8545 0.0091831
259 8581 0.0124189
260 265 0.0216471
260 899 0.00683507
260 5794 0.00615849
260 5977 0.00595939
260 8531 0.0147632
260 9929 0.012069
261 3931 0.00887959
261 7491 0.00767194
261 8124 0.0165789
261 8341 0.00612962
261 8794 0.0142079
261 9148 0.0111943
261 9374 0.0109379
261 9784 0.00421231
262 2347 0.00268751
262 6350 0.00831762
262 7439 0.00557516
262 7635 0.0162341
262 9542 0.00542808
262 9698 0.00835331
263 1287 0.011906
263 1501 0.0104156
263 2235 0.0104338
263 3221 0.01353
263 5342 0.0148631
264 3298 0.00924863
264 3597 0.0167101
264 4490 0.0217864
264 5728 0.00296793
264 6132 0.0227864
264 7974 0.0172677
265 724 0.0096603
265 2860 0.0106631
265 2894 0.0114488
265 3968 0.0104779
265 8531 0.0240699
265 9929 0.0137055
266 2355 0.0121677
266 3653 0.0111052
266 7035 0.0152239
266 7193 0.0150926
266 8190 0.017674
266 8474 0.0103559
267 1795 0.00898271
267 3191 0.0103188
267 4440 0.00731776
267 4854 0.00505401
267 7192 0.00942049
267 7755 0.00709332
267 7953 0.00820484
268 2216 0.00698643
268 4010 0.00979156
268 6541 0.00256204
268 7103 0.00648152
268 8369 0.00560018
268 8409 0.0169651
269 607 0.0026246
269 3968 0.00380071
269 5085 0.00988126
269 8345 0.0141656
269 9929 0.00500086
270 942 0.00485727
270 3010 0.00294552
270 5515 0.00902974
270 9467 0.0236609
271 1005 0.00271618
271 1635 0.00541216
271 6838 0.0163617
271 6914 0.0167047
271 9204 0.0104092
272 2367 0.00741354
272 4677 0.011976
272 4754 0.00843459
272 6039 0.00746851
272 7548 0.00464964
272 7553 0.00682425
273 326 0.012305
273 1424 0.0175603
273 2954 0.00445996
273 4923 0.00369361
273 8793 0.00593734
274 676 0.00702772
274 3792 0.00815023
274 3824 0.00829367
274 3863 0.00194672
274 6698 0.0072197
274 7635 0.0195565
274 9804 0.00378674
275 2284 0.00546142
275 2384 0.0181665
275 3439 0.0148515
275 7915 0.0104763
275 9033 0.00922964
275 9755 0.0036114
276 2402 0.00836378
276 5147 0.002664
276 5167 0.00951363
276 6508 0.00882004
276 7855 0.0122638
277 1445 0.0071667
277 1487 0.00907884
277 5576 0.0177622
277 9524 0.0193864
277 9888 0.00412072
278 3200 0.00552405
278 3638 0.0151355
278 6267 0.0108406
279 815 0.0179114
279 1719 0.0125287
279 5881 0.0076733
279 7177 0.00987082
279 8970 0.00864458
280 1073 0.0115837
280 1467 0.00856389
280 2313 0.00795999
280 3836 0.00260301
280 7266 0.00379032
280 7317 0.0127387
281 4130 0.00462317
281 6268 0.0122597
281 7089 0.0112921
281 8111 0.00711867
281 8631 0.00984239
282 421 0.0204143
282 429 0.0193255
282 1692 0.023024
282 2399 0.0236847
282 6500 0.0128585
282 7722 0.0152939
282 9795 0.00505065
283 4888 0.0158999
283 5365 0.0157729
283 5948 0.00991584
283 6827 0.00646758
283 7331 0.00664295
283 8755 0.00817454
284 2170 0.0131127
284 2467 0.00812765
284 5933 0.0090777
284 6123 0.0103501
284 6942 0.00825021
284 9770 0.00916476
285 579 0.00971557
285 2095 0.0134252
285 3564 0.00902463
285 3590 0.00986254
285 8500 0.0172766
286 4596 0.00912104
286 4745 0.00517607
286 6045 0.00670218
286 6847 0.0122908
286 7072 0.0125842
287 2505 0.00363604
287 3375 0.00452921
287 5107 0.0107134
287 5696 0.0048787
287 7161 0.00957652
287 9535 0.0065377
288 632 0.0144447
288 1070 0.0195735
288 1852 0.0126935
288 2349 0.0177842
288 5664 0.00932207
288 6312 0.012365
288 6849 0.00950367
288 8547 0.0214096
289 1865 0.00787262
289 5412 0.0073365
289 6395 0.00729334
289 7370 0.00821168
289 8287 0.0135559
289 9465 0.00650538
290 1121 0.006321
290 1910 0.0232792
290 2419 0.0121589
290 3099 0.00979382
290 9316 0.0122742
291 4000 0.0126713
291 4350 0.00433267
291 5724 0.0107295
292 1968 0.00782983
292 4652 0.0105202
292 7517 0.00703889
292 7745 0.0162646
293 1382 0.0137079
293 3748 0.0185269
293 4047 0.0160119
293 4309 0.0201342
293 5168 0.0225589
293 6787 0.0182854
293 9132 0.00493015
294 1437 0.0146514
294 3245 0.0135697
294 4041 0.0111583
294 6282 0.0103339
294 6378 0.0145034
294 6576 0.00940311
294 8249 0.00795097
295 1908 0.00882043
295 2015 0.0109005
295 2181 0.0121173
295 2543 0.0109805
295 3226 0.00707297
295 4881 0.00485492
295 6708 0.0113512
296 5780 0.0301195
296 6271 0.0170103
296 7295 0.0191344
296 7542 0.0137806
296 9282 0.0107656
296 9656 0.0201424
297 2002 0.00610206
297 6004 0.015327
297 7425 0.0152125
297 8150 0.017978
297 8181 0.0115286
297 9351 0.00751968
298 7624 0.0113995
298 9283 0.00743802
298 9391 0.00436965
298 9413 0.0116004
298 9418 0.00627067
299 1108 0.0055233
299 1666 0.00856012
299 8068 0.00586349
299 8417 0.00474198
299 9370 0.00979428
300 1976 0.00594695
300 2984 0.0166603
300 3178 0.0113841
300 4805 0.014315
300 5545 0.015524
300 5750 0.0179794
300 6716 0.0139983
300 7780 0.0167343
301 849 0.0118688
301 1091 0.00933586
301 2404 0.015324
301 3928 0.0137779
301 4610 0.0142151
301 4771 0.00979617
301 5760 0.0165352
301 6624 0.0158146
301 8981 0.0123141
302 536 0.0118395
302 4870 0.00398289
302 5053 0.0130074
302 7417 0.00584353
302 8399 0.0151825
302 8594 0.0159829
302 9599 0.0125977
302 9883 0.00923342
303 398 0.0091688
303 1488 0.0270856
303 2231 0.016634
303 2580 0.0252262
303 6573 0.0268884
303 7147 0.00496167
303 8957 0.0236192
303 9301 0.0219558
304 2420 0.0449745
304 3369 0.0152803
304 7501 0.0172844
304 9780 0.0093427
305 978 0.008865
305 1753 0.00830246
305 1957 0.0189681
305 4743 0.0145617
305 6739 0.0107649
305 7611 0.0207712
305 9155 0.0173202
305 9507 0.0175036
306 824 0.0117004
306 913 0.0113824
306 3461 0.0105851
306 3658 0.0195345
306 4646 0.0156196
306 5073 0.0125659
306 6721 0.0214189
307 1396 0.017704
307 2180 0.0108631
307 3087 0.00433762
307 4227 0.015925
307 5277 0.0110128
307 9292 0.00501909
308 1162 0.017889
308 1374 0.00482324
308 2070 0.0150829
308 3079 0.0177557
308 3300 0.0173491
308 6679 0.0172578
308 8243 0.0149401
308 8650 0.0159938
309 1095 0.00394306
309 2965 0.011257
309 5086 0.0138783
309 7811 0.00477507
309 8695 0.00773889
309 9571 0.0154706
310 3049 0.00558469
310 3341 0.00578619
310 4310 0.00191087
310 9299 0.00106809
311 1905 0.0115148
311 2653 0.00813292
311 4927 0.0104472
311 4947 0.0099861
311 7751 0.00927807
311 8088 0.00951958
312 1211 0.0227519
312 3029 0.0136345
312 3930 0.00626095
312 4814 0.0133256
312 6567 0.013915
312 8029 0.0081657
313 1290 0.00939324
313 2199 0.00511216
313 4361 0.00734453
313 8443 0.0123935
313 8662 0.0107445
313 8706 0.0105916
314 1024 0.00293266
314 1804 0.0182811
314 3054 0.0248298
314 3404 0.0113562
314 3868 0.0120667
314 3975 0.00308087
314 4379 0.0161009
314 6948 0.0226095
315 329 0.00657807
315 3887 0.0058249
315 5613 0.00899349
315 5837 0.00848698
316 756 0.0215327
316 1367 0.0111589
316 1496 0.00355327
316 1821 0.00781375
316 2983 0.00847053
316 6064 0.0166636
316 6405 0.012055
316 7939 0.0218623
316 8187 0.0102459
317 817 0.00939089
317 1086 0.0196524
317 2956 0.010966
317 3726 0.0183606
317 4226 0.00852441
317 6159 0.00722696
318 1028 0.0125465
318 2701 0.013485
318 5771 0.0268738
318 8581 0.00496876
318 9274 0.0123752
319 628 0.01959
319 4755 0.00621695
319 5777 0.00684312
319 6597 0.00988398
319 7190 0.00376869
320 662 0.00432522
320 1390 0.00811834
320 7336 0.00903802
320 8569 0.00476873
320 9933 0.0148365
321 6562 0.00116716
321 8150 0.00682989
321 8721 0.00574453
321 9635 0.000649127
322 820 0.014209
322 2022 0.0132944
322 4902 0.0138237
322 5534 0.00587123
322 6242 0.0162137
322 6933 0.00477393
323 674 0.00431021
323 2304 0.00223184
323 3614 0.0151595
323 4174 0.0125159
323 5941 0.00879311
323 7619 0.00744349
324 639 0.00314938
324 672 0.0180518
324 1856 0.0217936
324 1979 0.0116838
324 4781 0.0108401
324 6080 0.0221477
324 7561 0.0133274
325 1125 0.00809889
325 1536 0.00540031
325 2136 0.014724
325 4232 0.0177545
325 4292 0.00628583
325 8816 0.0216466
325 9317 0.00994302
326 894 0.00887278
326 1424 0.0118195
326 1833 0.00540812
326 3107 0.0113466
326 4923 0.0123921
326 5241 0.00635698
326 7724 0.013827
327 2083 0.0170756
327 2105 0.0227098
327 3177 0.00753509
327 3743 0.00964719
327 4852 0.0167772
327 9851 0.0223571
327 9935 0.0144302
328 2067 0.0158974
328 2427 0.013028
328 3452 0.0154416
328 4761 0.0146075
328 5862 0.0193593
328 7711 0.0137282
328 8800 0.00709792
329 3887 0.0103331
329 4833 0.0188043
329 5613 0.0130868
329 6513 0.0103811
329 9004 0.00587329
330 5450 0.00682678
330 6786 0.0057666
330 7458 0.0111772
330 9999 0.0036351
331 627 0.00461095
331 7045 0.0116444
331 8439 0.00213888
332 1134 0.0310036
332 3515 0.0216497
332 3789 0.0125401
332 4980 0.013402
332 7171 0.010639
332 7285 0.0317583
332 7355 0.00846
332 9619 0.0080054
333 947 0.0121853
333 1321 0.00126754
333 3217 0.0112816
333 3667 0.00924447
333 5069 0.00922022
333 5616 0.0107423
333 8525 0.00274023
333 9709 0.00738087
334 1000 0.0054236
334 2194 0.00674247
334 6578 0.0143896
335 2429 0.00210512
335 3904 0.016804
335 5407 0.0125747
335 7812 0.00546304
336 802 0.00491748
336 3995 0.00560197
336 6305 0.00824821
336 7611 0.0106577
336 9506 0.00973009
337 397 0.0181936
337 1417 0.0195826
337 3125 0.000141005
337 4586 0.0192691
337 7420 0.00681499
337 9726 0.0261734
338 3297 0.0216823
338 5315 0.0245607
338 6022 0.0149173
338 6101 0.0201271
338 6509 0.0094315
338 7670 0.0203358
338 8110 0.0170706
339 3254 0.00257675
339 6368 0.00695242
339 7996 0.00238331
339 8006 0.0161509
340 2097 0.00677559
340 3212 0.00399701
340 4590 0.00181687
340 6596 0.0119072
340 7761 0.0121634
340 9105 0.00969112
341 1230 0.0137687
341 2327 0.00502837
341 5436 0.00881826
341 6712 0.0123334
342 623 0.0114108
342 1154 0.0164274
342 2310 0.0151968
342 4118 0.0100367
342 4573 0.015103
342 4795 0.00776943
343 767 0.00733154
343 2469 0.00221338
343 5156 0.0112656
343 5264 0.0111627
343 7270 0.0100711
344 1441 0.0261131
344 2826 0.0865507
344 3770 0.0412194
344 6360 0.00657913
344 6807 0.00929787
344 6925 0.0254511
344 7374 0.0388741
345 3057 0.00529388
345 4507 0.000664256
345 5712 0.0154478
345 8575 0.00702998
346 2477 0.00809291
346 2828 0.00443594
346 7508 0.00640554
346 9631 0.00472236
347 1796 0.00702567
347 1998 0.0213746
347 5844 0.0142207
347 9778 0.0085275
347 9874 0.0124289
348 2781 0.0275773
348 3817 0.00923321
348 3913 0.0222033
348 4168 0.0234917
348 8776 0.0182851
348 9861 0.00995718
349 775 0.00513804
349 2373 0.0190538
349 5654 0.0165013
349 5818 0.00961629
349 6495 0.00567095
349 7726 0.00607816
350 1687 0.0029939
350 2982 0.0222451
350 4370 0.00426101
350 4953 0.0173511
350 5187 0.00497827
350 7224 0.0107544
351 3085 0.0162994
351 3413 0.00322431
351 6044 0.0164758
351 6412 0.00835208
351 7520 0.0140906
352 4544 0.0149788
352 5517 0.00611879
352 6015 0.00586871
352 8413 0.0112826
352 9517 0.00433141
353 2997 0.00407734
353 3574 0.00609328
353 6430 0.00770152
353 6876 0.00985408
354 1963 0.00471059
354 2395 0.020116
354 4044 0.017243
354 4637 0.00677326
354 7516 0.0172575
354 8722 0.0162552
354 9947 0.0149731
355 1397 0.00639076
355 4068 0.00713197
355 4500 0.00126997
356 483 0.00943449
356 494 0.0126909
356 4735 0.00493229
356 5075 0.0145437
356 8797 0.00943462
357 3078 0.00785576
357 3741 0.00838004
357 5579 0.009795
357 6058 0.0195986
357 6522 0.0120579
357 7453 0.00992708
357 8051 0.00801036
358 4641 0.00606621
358 6196 0.0160868
358 7287 0.00431956
358 7960 0.00259342
359 471 0.00385807
359 478 0.0299843
359 4970 0.0194168
359 5652 0.00694833
359 6858 0.0161416
360 2584 0.00873414
360 3756 0.0148029
360 5863 0.0206136
360 7039 0.0163101
360 7322 0.00563912
360 8559 0.00695905
361 494 0.0214709
361 3246 0.0134836
361 6067 0.0242369
361 6277 0.00680973
361 8846 0.00735518
361 9054 0.0300886
361 9528 0.00849439
362 5610 0.00345595
362 6845 0.00402947
362 7770 0.0080133
362 8398 0.00130515
362 9914 0.0088264
363 1686 0.0167459
363 1780 0.0180558
363 4495 0.0160866
363 4883 0.0116707
363 4971 0.00559795
363 7885 0.0155342
364 2744 0.0114706
364 3430 0.00905382
364 5124 0.00618741
364 8532 0.0104908
364 8580 0.0112997
365 2091 0.0121202
365 6176 0.00713744
365 6450 0.0115368
365 8173 0.00222666
366 3062 0.0127503
366 3842 0.015929
366 7122 0.00940305
366 9565 0.0157059
366 9900 0.00319633
367 2351 0.0154351
367 3157 0.0117409
367 3462 0.00564173
367 3754 0.0246299
367 5687 0.00599265
367 6501 0.00459224
367 9408 0.00737352
367 9556 0.00615036
368 2156 0.0131453
368 3699 0.0109701
368 5165 0.00692666
368 6209 0.011901
368 7608 0.0222457
368 8921 0.0174342
369 3019 0.00721013
369 4493 0.00575386
369 5982 0.00818452
369 8692 0.00710091
369 9532 0.0049114
370 2817 0.0175025
370 3580 0.00409627
370 4999 0.0131416
370 6345 0.00242205
370 6441 0.00615269
370 6514 0.0112727
371 3710 0.00781404
371 3869 0.0201691
371 5358 0.0133846
371 6639 0.0139119
371 8214 0.0216906
371 9787 0.0110099
372 994 0.00371421
372 5018 0.0103108
372 6983 0.00786189
372 8937 0.0203302
372 9165 0.019748
373 908 0.00496612
373 7737 0.00961967
373 7802 0.00813945
373 9441 0.0059362
373 9777 0.006807
374 3017 0.0143812
374 4730 0.0108583
374 5435 0.0147985
374 5565 0.0207744
374 7421 0.0137634
374 8517 0.0223886
374 8884 0.0172374
374 9685 0.0136453
375 771 0.0183782
375 3248 0.00273546
375 3606 0.0152398
375 3736 0.0165511
375 3953 0.0101502
375 4101 0.00920151
376 2643 0.0152413
376 3329 0.0118864
376 6950 0.010162
376 7606 0.00221203
376 9959 0.00557869
377 2205 0.0195048
377 2951 0.0193284
377 3814 0.00777485
377 4416 0.00641106
377 4608 0.00687992
377 7708 0.00682306
378 603 0.0145451
378 4329 0.0108855
378 5269 0.00980428
378 5602 0.00448242
378 5656 0.0125317
378 7827 0.00999706
378 8371 0.0127772
379 1924 0.0138041
379 2796 0.0145174
379 2819 0.0141911
379 3369 0.0176934
379 4872 0.0146993
379 5030 0.0178355
379 5841 0.00484336
380 706 0.0114448
380 1948 0.0127919
380 2672 0.00938073
380 5632 0.00835474
380 9062 0.00383638
381 1101 0.0126771
381 1457 0.00731453
381 1618 0.0150435
381 3556 0.0213547
381 4263 0.0211598
381 4515 0.00298565
381 8231 0.0245039
382 396 0.00218128
382 927 0.00503746
382 3132 0.00692542
382 3591 0.00938435
382 7544 0.00728995
382 9643 0.0125025
